Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,V_L,B_L,BOG,drho_V_avg,dV_L,T_BOG,Q_Vw,Q_tot
1375200,241.415,0.88337,167.465,19134.5,976.059,83578.5,0.0218388,0.021811,-1.15987e-10,-3.2039e-05,242.311,683.241,29911.9
1378800,241.415,0.88337,167.498,19134.5,976.082,83578.3,0.0218388,0.0218107,-3.78238e-11,-3.2039e-05,242.311,683.257,29911.9
1382400,241.415,0.88337,167.384,19134.5,976.108,83578.2,0.0218387,0.0218107,-6.89353e-11,-3.20389e-05,242.311,683.275,29911.8
1386000,241.416,0.883369,167.493,19134.4,976.129,83578.1,0.0218388,0.0218109,-8.50642e-11,-3.2039e-05,242.312,683.29,29911.9
1389600,241.416,0.883369,167.418,19134.4,976.154,83578,0.0218387,0.0218105,-1.8072e-11,-3.20389e-05,242.312,683.308,29911.8
1393200,241.416,0.883369,167.364,19134.4,976.179,83577.9,0.0218387,0.0218108,-1.01205e-10,-3.20389e-05,242.312,683.325,29911.7
1396800,241.416,0.883369,167.491,19134.4,976.2,83577.8,0.0218388,0.0218109,-1.03454e-10,-3.20389e-05,242.312,683.34,29911.9
1400400,241.416,0.883369,167.442,19134.3,976.225,83577.6,0.0218387,0.0218105,-1.86864e-11,-3.20389e-05,242.312,683.357,29911.8
1404000,241.416,0.883369,167.364,19134.3,976.25,83577.5,0.0218387,0.0218107,-8.80817e-11,-3.20389e-05,242.312,683.375,29911.7
1407600,241.416,0.883368,167.483,19134.3,976.272,83577.4,0.0218387,0.0218109,-9.92233e-11,-3.20389e-05,242.312,683.39,29911.8
1411200,241.416,0.883368,167.432,19134.2,976.296,83577.3,0.0218387,0.0218106,-3.87203e-11,-3.20389e-05,242.312,683.407,29911.8
1414800,241.416,0.883368,167.405,19134.2,976.32,83577.2,0.0218387,0.0218108,-1.09164e-10,-3.20389e-05,242.312,683.424,29911.7
1418400,241.416,0.883367,167.524,19134.2,976.342,83577.1,0.0218387,0.0218109,-9.81237e-11,-3.20389e-05,242.312,683.439,29911.8
1422000,241.416,0.883367,167.47,19134.2,976.367,83577,0.0218387,0.0218105,-1.66505e-11,-3.20389e-05,242.313,683.457,29911.8
1425600,241.416,0.883367,167.392,19134.1,976.392,83576.8,0.0218386,0.0218107,-7.779e-11,-3.20388e-05,242.313,683.474,29911.7
1429200,241.416,0.883366,167.486,19134.1,976.414,83576.7,0.0218387,0.0218108,-9.00915e-11,-3.20388e-05,242.313,683.49,29911.8
1432800,241.416,0.883366,167.438,19134.1,976.438,83576.6,0.0218386,0.0218106,-5.03513e-11,-3.20388e-05,242.313,683.507,29911.7
1436400,241.416,0.883366,167.435,19134.1,976.462,83576.5,0.0218386,0.0218108,-1.00578e-10,-3.20388e-05,242.313,683.523,29911.7
1440000,241.417,0.883366,167.509,19134,976.484,83576.4,0.0218387,0.0218107,-7.57358e-11,-3.20388e-05,242.313,683.539,29911.8
1443600,241.417,0.883365,167.447,19134,976.509,83576.3,0.0218386,0.0218105,-4.31786e-11,-3.20388e-05,242.313,683.556,29911.7
1447200,241.417,0.883365,167.441,19134,976.533,83576.1,0.0218386,0.0218107,-9.55996e-11,-3.20388e-05,242.313,683.573,29911.7
1450800,241.417,0.883365,167.506,19134,976.555,83576,0.0218387,0.0218107,-8.04018e-11,-3.20388e-05,242.313,683.589,29911.7
1454400,241.417,0.883365,167.463,19133.9,976.58,83575.9,0.0218386,0.0218106,-6.05584e-11,-3.20388e-05,242.313,683.606,29911.7
1458000,241.417,0.883364,167.48,19133.9,976.603,83575.8,0.0218386,0.0218107,-9.17248e-11,-3.20388e-05,242.314,683.622,29911.7
1461600,241.417,0.883364,167.513,19133.9,976.626,83575.7,0.0218386,0.0218105,-3.51189e-11,-3.20388e-05,242.314,683.638,29911.7
1465200,241.417,0.883364,167.393,19133.9,976.652,83575.6,0.0218386,0.0218105,-5.50029e-11,-3.20388e-05,242.314,683.657,29911.6
1468800,241.417,0.883364,167.474,19133.8,976.674,83575.5,0.0218386,0.0218108,-1.20416e-10,-3.20388e-05,242.314,683.672,29911.6
1472400,241.417,0.883363,167.512,19133.8,976.697,83575.3,0.0218386,0.0218106,-7.2986e-11,-3.20387e-05,242.314,683.688,29911.7
1476000,241.417,0.883363,167.478,19133.8,976.722,83575.2,0.0218386,0.0218106,-6.88194e-11,-3.20387e-05,242.314,683.705,29911.6
1479600,241.417,0.883363,167.506,19133.7,976.745,83575.1,0.0218386,0.0218107,-9.59416e-11,-3.20387e-05,242.314,683.721,29911.7
1483200,241.417,0.883362,167.538,19133.7,976.768,83575,0.0218386,0.0218105,-4.59203e-11,-3.20387e-05,242.314,683.738,29911.7
1486800,241.417,0.883362,167.445,19133.7,976.793,83574.9,0.0218385,0.0218105,-6.26779e-11,-3.20387e-05,242.314,683.755,29911.6
1490400,241.417,0.883362,167.518,19133.7,976.816,83574.8,0.0218386,0.0218107,-9.87013e-11,-3.20387e-05,242.314,683.771,29911.6
1494000,241.417,0.883362,167.512,19133.6,976.84,83574.6,0.0218386,0.0218105,-5.02988e-11,-3.20387e-05,242.315,683.788,29911.6
1497600,241.418,0.883362,167.467,19133.6,976.864,83574.5,0.0218385,0.0218106,-7.83699e-11,-3.20387e-05,242.315,683.805,29911.6
1501200,241.418,0.883361,167.529,19133.6,976.887,83574.4,0.0218386,0.0218107,-9.22225e-11,-3.20387e-05,242.315,683.821,29911.6
1504800,241.418,0.883361,167.518,19133.6,976.911,83574.3,0.0218386,0.0218105,-5.28534e-11,-3.20387e-05,242.315,683.837,29911.6
1508400,241.418,0.883361,167.485,19133.5,976.935,83574.2,0.0218385,0.0218106,-7.95836e-11,-3.20387e-05,242.315,683.854,29911.6
1512000,241.418,0.88336,167.538,19133.5,976.958,83574.1,0.0218386,0.0218106,-8.31051e-11,-3.20387e-05,242.315,683.87,29911.6
1515600,241.418,0.88336,167.514,19133.5,976.982,83574,0.0218385,0.0218105,-6.16366e-11,-3.20386e-05,242.315,683.887,29911.6
1519200,241.418,0.88336,167.515,19133.5,977.005,83573.8,0.0218385,0.0218106,-9.13611e-11,-3.20386e-05,242.315,683.904,29911.6
1522800,241.418,0.883359,167.562,19133.4,977.028,83573.7,0.0218386,0.0218105,-5.19565e-11,-3.20386e-05,242.315,683.92,29911.6
1526400,241.418,0.883359,167.469,19133.4,977.054,83573.6,0.0218385,0.0218105,-6.08868e-11,-3.20386e-05,242.315,683.938,29911.5
1530000,241.418,0.883359,167.537,19133.4,977.076,83573.5,0.0218385,0.0218107,-9.78833e-11,-3.20386e-05,242.316,683.953,29911.5
1533600,241.418,0.883359,167.533,19133.3,977.1,83573.4,0.0218385,0.0218104,-4.95278e-11,-3.20386e-05,242.316,683.97,29911.5
1537200,241.418,0.883359,167.485,19133.3,977.124,83573.3,0.0218385,0.0218105,-7.92017e-11,-3.20386e-05,242.316,683.987,29911.5
1540800,241.418,0.883358,167.553,19133.3,977.147,83573.1,0.0218385,0.0218106,-9.41909e-11,-3.20386e-05,242.316,684.003,29911.5
1544400,241.418,0.883358,167.541,19133.3,977.171,83573,0.0218385,0.0218104,-5.49992e-11,-3.20386e-05,242.316,684.019,29911.5
1548000,241.418,0.883358,167.513,19133.2,977.195,83572.9,0.0218385,0.0218105,-8.31914e-11,-3.20386e-05,242.316,684.036,29911.5
1551600,241.419,0.883357,167.57,19133.2,977.217,83572.8,0.0218385,0.0218105,-7.56303e-11,-3.20386e-05,242.316,684.052,29911.5
1555200,241.419,0.883357,167.524,19133.2,977.242,83572.7,0.0218385,0.0218104,-5.9854e-11,-3.20385e-05,242.316,684.069,29911.5
1558800,241.419,0.883357,167.542,19133.2,977.265,83572.6,0.0218385,0.0218106,-9.35599e-11,-3.20385e-05,242.316,684.086,29911.5
1562400,241.419,0.883357,167.578,19133.1,977.288,83572.5,0.0218385,0.0218104,-5.25479e-11,-3.20385e-05,242.317,684.102,29911.5
1566000,241.419,0.883357,167.497,19133.1,977.314,83572.3,0.0218384,0.0218104,-7.13376e-11,-3.20385e-05,242.317,684.12,29911.4
1569600,241.419,0.883356,167.579,19133.1,977.336,83572.2,0.0218385,0.0218106,-8.7218e-11,-3.20385e-05,242.317,684.135,29911.5
1573200,241.419,0.883356,167.536,19133.1,977.36,83572.1,0.0218384,0.0218104,-5.02339e-11,-3.20385e-05,242.317,684.152,29911.4
1576800,241.419,0.883356,167.528,19133,977.384,83572,0.0218384,0.0218105,-8.79245e-11,-3.20385e-05,242.317,684.169,29911.4
1580400,241.419,0.883355,167.576,19133,977.407,83571.9,0.0218385,0.0218105,-6.80423e-11,-3.20385e-05,242.317,684.185,29911.4
1584000,241.419,0.883355,167.52,19133,977.432,83571.8,0.0218384,0.0218104,-6.56343e-11,-3.20385e-05,242.317,684.202,29911.4
1587600,241.419,0.883355,167.563,19133,977.454,83571.6,0.0218384,0.0218106,-1.04996e-10,-3.20385e-05,242.317,684.218,29911.4
1591200,241.419,0.883354,167.602,19132.9,977.477,83571.5,0.0218385,0.0218104,-5.7648e-11,-3.20385e-05,242.317,684.234,29911.4
1594800,241.419,0.883354,167.53,19132.9,977.502,83571.4,0.0218384,0.0218105,-8.57674e-11,-3.20385e-05,242.317,684.252,29911.4
1598400,241.419,0.883354,167.637,19132.9,977.524,83571.3,0.0218385,0.0218105,-8.60812e-11,-3.20385e-05,242.318,684.267,29911.5
1602000,241.419,0.883354,167.566,19132.8,977.549,83571.2,0.0218384,0.0218103,-3.82753e-11,-3.20384e-05,242.318,684.284,29911.4
1605600,241.419,0.883354,167.558,19132.8,977.573,83571.1,0.0218384,0.0218105,-8.88896e-11,-3.20384e-05,242.318,684.301,29911.4
1609200,241.42,0.883353,167.609,19132.8,977.596,83571,0.0218384,0.0218104,-6.30938e-11,-3.20384e-05,242.318,684.317,29911.4
1612800,241.42,0.883353,167.538,19132.8,977.621,83570.8,0.0218384,0.0218104,-6.82823e-11,-3.20384e-05,242.318,684.335,29911.3
1616400,241.42,0.883353,167.602,19132.7,977.643,83570.7,0.0218384,0.0218105,-8.18935e-11,-3.20384e-05,242.318,684.35,29911.4
1620000,241.42,0.883353,167.564,19132.7,977.668,83570.6,0.0218384,0.0218103,-5.23305e-11,-3.20384e-05,242.318,684.367,29911.3
1623600,241.42,0.883352,167.556,19132.7,977.691,83570.5,0.0218384,0.0218104,-8.79553e-11,-3.20384e-05,242.318,684.384,29911.3
1627200,241.42,0.883352,167.605,19132.7,977.714,83570.4,0.0218384,0.0218104,-6.5299e-11,-3.20384e-05,242.318,684.4,29911.3
1630800,241.42,0.883352,167.542,19132.6,977.739,83570.3,0.0218383,0.0218103,-6.76847e-11,-3.20384e-05,242.318,684.417,29911.3
1634400,241.42,0.883351,167.596,19132.6,977.762,83570.1,0.0218384,0.0218105,-9.99312e-11,-3.20384e-05,242.319,684.433,29911.3
1638000,241.42,0.883351,167.611,19132.6,977.785,83570,0.0218384,0.0218103,-5.77948e-11,-3.20384e-05,242.319,684.45,29911.3
1641600,241.42,0.883351,167.564,19132.6,977.81,83569.9,0.0218383,0.0218104,-9.3128e-11,-3.20383e-05,242.319,684.467,29911.3
1645200,241.42,0.88335,167.664,19132.5,977.831,83569.8,0.0218384,0.0218104,-7.56413e-11,-3.20383e-05,242.319,684.482,29911.4
1648800,241.42,0.88335,167.574,19132.5,977.857,83569.7,0.0218383,0.0218103,-6.26524e-11,-3.20383e-05,242.319,684.5,29911.3
1652400,241.42,0.88335,167.644,19132.5,977.879,83569.6,0.0218384,0.0218105,-9.0704e-11,-3.20383e-05,242.319,684.515,29911.3
1656000,241.42,0.88335,167.621,19132.5,977.903,83569.5,0.0218383,0.0218102,-4.06191e-11,-3.20383e-05,242.319,684.532,29911.3
1659600,241.42,0.88335,167.57,19132.4,977.928,83569.3,0.0218383,0.0218103,-7.97162e-11,-3.20383e-05,242.319,684.55,29911.2
1663200,241.421,0.883349,167.642,19132.4,977.95,83569.2,0.0218383,0.0218104,-7.6262e-11,-3.20383e-05,242.319,684.565,29911.3
1666800,241.421,0.883349,167.582,19132.4,977.975,83569.1,0.0218383,0.0218103,-6.22028e-11,-3.20383e-05,242.319,684.583,29911.2
1670400,241.421,0.883349,167.62,19132.3,977.998,83569,0.0218383,0.0218104,-8.11623e-11,-3.20383e-05,242.32,684.599,29911.2
1674000,241.421,0.883349,167.606,19132.3,978.022,83568.9,0.0218383,0.0218102,-5.41756e-11,-3.20383e-05,242.32,684.615,29911.2
1677600,241.421,0.883348,167.579,19132.3,978.046,83568.8,0.0218383,0.0218103,-8.37058e-11,-3.20383e-05,242.32,684.632,29911.2
1681200,241.421,0.883348,167.636,19132.3,978.069,83568.6,0.0218383,0.0218103,-6.92834e-11,-3.20383e-05,242.32,684.648,29911.2
1684800,241.421,0.883348,167.574,19132.2,978.094,83568.5,0.0218382,0.0218102,-6.7485e-11,-3.20382e-05,242.32,684.666,29911.2
1688400,241.421,0.883347,167.627,19132.2,978.116,83568.4,0.0218383,0.0218104,-9.67082e-11,-3.20382e-05,242.32,684.681,29911.2
1692000,241.421,0.883347,167.636,19132.2,978.14,83568.3,0.0218383,0.0218102,-5.94712e-11,-3.20382e-05,242.32,684.698,29911.2
1695600,241.421,0.883347,167.599,19132.2,978.164,83568.2,0.0218382,0.0218104,-9.36271e-11,-3.20382e-05,242.32,684.715,29911.2
1699200,241.421,0.883347,167.69,19132.1,978.186,83568.1,0.0218383,0.0218103,-6.96738e-11,-3.20382e-05,242.32,684.73,29911.2
1702800,241.421,0.883347,167.595,19132.1,978.212,83568,0.0218382,0.0218102,-7.17315e-11,-3.20382e-05,242.32,684.748,29911.1
1706400,241.421,0.883346,167.691,19132.1,978.234,83567.8,0.0218383,0.0218104,-8.76486e-11,-3.20382e-05,242.321,684.764,29911.2
1710000,241.421,0.883346,167.635,19132.1,978.258,83567.7,0.0218382,0.0218101,-4.08567e-11,-3.20382e-05,242.321,684.781,29911.1
1713600,241.421,0.883346,167.618,19132,978.282,83567.6,0.0218382,0.0218103,-8.51057e-11,-3.20382e-05,242.321,684.798,29911.1
1717200,241.421,0.883345,167.669,19132,978.305,83567.5,0.0218382,0.0218102,-6.29167e-11,-3.20382e-05,242.321,684.814,29911.2
1720800,241.421,0.883345,167.598,19132,978.33,83567.4,0.0218382,0.0218102,-7.32498e-11,-3.20382e-05,242.321,684.831,29911.1
1724400,241.422,0.883345,167.673,19131.9,978.352,83567.3,0.0218382,0.0218103,-7.24389e-11,-3.20382e-05,242.321,684.847,29911.1
1728000,241.422,0.883345,167.601,19131.9,978.377,83567.2,0.0218382,0.0218102,-6.11903e-11,-3.20381e-05,242.321,684.864,29911.1
1731600,241.422,0.883344,167.649,19131.9,978.4,83567,0.0218382,0.0218103,-8.89784e-11,-3.20381e-05,242.321,684.88,29911.1
1735200,241.422,0.883344,167.644,19131.9,978.424,83566.9,0.0218382,0.0218101,-5.66488e-11,-3.20381e-05,242.321,684.897,29911.1
1738800,241.422,0.883344,167.614,19131.8,978.448,83566.8,0.0218382,0.0218102,-8.11518e-11,-3.20381e-05,242.322,684.914,29911
1742400,241.422,0.883344,167.668,19131.8,978.471,83566.7,0.0218382,0.0218102,-6.71207e-11,-3.20381e-05,242.322,684.93,29911.1
1746000,241.422,0.883343,167.604,19131.8,978.496,83566.6,0.0218381,0.0218102,-7.14887e-11,-3.20381e-05,242.322,684.947,29911
1749600,241.422,0.883343,167.669,19131.8,978.518,83566.5,0.0218382,0.0218103,-8.9536e-11,-3.20381e-05,242.322,684.963,29911.1
1753200,241.422,0.883343,167.648,19131.7,978.542,83566.3,0.0218382,0.0218101,-6.2907e-11,-3.20381e-05,242.322,684.98,29911
1756800,241.422,0.883343,167.649,19131.7,978.566,83566.2,0.0218382,0.0218103,-9.40274e-11,-3.20381e-05,242.322,684.996,29911
1760400,241.422,0.883342,167.703,19131.7,978.589,83566.1,0.0218382,0.0218102,-6.26432e-11,-3.20381e-05,242.322,685.012,29911.1
1764000,241.422,0.883342,167.628,19131.7,978.614,83566,0.0218381,0.0218101,-6.66789e-11,-3.20381e-05,242.322,685.03,29911
1767600,241.422,0.883342,167.693,19131.6,978.636,83565.9,0.0218382,0.0218102,-7.58102e-11,-3.20381e-05,242.322,685.045,29911
1771200,241.422,0.883342,167.639,19131.6,978.661,83565.8,0.0218381,0.0218101,-6.74437e-11,-3.2038e-05,242.322,685.063,29911
1774800,241.422,0.883341,167.683,19131.6,978.684,83565.7,0.0218381,0.0218102,-8.57281e-11,-3.2038e-05,242.323,685.079,29911
1778400,241.423,0.883341,167.674,19131.6,978.708,83565.5,0.0218381,0.0218101,-6.60523e-11,-3.2038e-05,242.323,685.095,29911
1782000,241.423,0.883341,167.671,19131.5,978.731,83565.4,0.0218381,0.0218102,-8.36534e-11,-3.2038e-05,242.323,685.112,29911
1785600,241.423,0.88334,167.704,19131.5,978.754,83565.3,0.0218381,0.0218101,-5.72434e-11,-3.2038e-05,242.323,685.128,29911
1789200,241.423,0.88334,167.637,19131.5,978.779,83565.2,0.0218381,0.0218101,-7.64455e-11,-3.2038e-05,242.323,685.145,29910.9
1792800,241.423,0.88334,167.717,19131.4,978.801,83565.1,0.0218381,0.0218101,-6.46221e-11,-3.2038e-05,242.323,685.161,29911
1796400,241.423,0.88334,167.621,19131.4,978.827,83565,0.0218381,0.0218101,-6.78862e-11,-3.2038e-05,242.323,685.179,29910.9
1800000,241.423,0.883339,167.708,19131.4,978.849,83564.8,0.0218381,0.0218102,-8.35662e-11,-3.2038e-05,242.323,685.194,29911
1803600,241.423,0.883339,167.651,19131.4,978.874,83564.7,0.0218381,0.02181,-6.13628e-11,-3.2038e-05,242.323,685.212,29910.9
1807200,241.423,0.883339,167.685,19131.3,978.897,83564.6,0.0218381,0.0218102,-8.59786e-11,-3.2038e-05,242.323,685.228,29910.9
1810800,241.423,0.883339,167.687,19131.3,978.92,83564.5,0.0218381,0.0218101,-6.88963e-11,-3.2038e-05,242.324,685.244,29910.9
1814400,241.423,0.883338,167.679,19131.3,978.944,83564.4,0.0218381,0.02181,-6.10132e-11,-3.20379e-05,242.324,685.261,29910.9
